Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,79.62999725,81.68000031,79.62999725,81.51000214,81.51000214,263542
2010-01-05,81.62999725,82,80.94999695,81.76999664,81.76999664,258887
2010-01-06,81.43000031,83.51999664,80.84999847,83.18000031,83.18000031,370059
2010-01-07,83.19999695,83.36000061,82.26000214,82.66000366,82.66000366,246632
2010-01-08,82.65000153,83.47000122,81.80000305,82.75,82.75,310377
2010-01-11,82.87999725,83.94999695,81.95999908,82.51999664,82.51999664,296304
2010-01-12,82.06999969,82.33999634,79.91000366,80.79000092,80.79000092,333866
2010-01-13,80.05999756,80.66999817,78.37000275,79.65000153,79.65000153,401627
2010-01-14,79.62999725,80.36000061,78.91999817,79.38999939,79.38999939,275404
2010-01-15,79.19999695,79.30999756,77.69999695,78,78,200555
2010-01-19,77.84999847,79.15000153,76.76000214,79.01999664,79.01999664,186882
2010-01-20,78.87999725,79.02999878,76.95999908,77.62000275,77.62000275,303758
2010-01-21,77.55999756,78.36000061,75.66000366,76.08000183,76.08000183,327417
2010-01-22,75.83999634,76.5,74.01000214,74.54000092,74.54000092,348819
2010-01-25,74.23999786,75.41999817,74.05999756,75.26000214,75.26000214,280559
2010-01-26,75.27999878,75.38999939,73.81999969,74.70999908,74.70999908,256207
2010-01-27,74.69000244,75.08999634,72.65000153,73.66999817,73.66999817,356179
2010-01-28,73.75,74.48999786,72.93000031,73.63999939,73.63999939,292911
2010-01-29,73.88999939,74.81999969,72.43000031,72.88999939,72.88999939,335270
2010-02-01,72.83999634,74.98999786,72.48999786,74.43000031,74.43000031,277411
2010-02-02,74.94000244,77.41000366,74.40000153,77.23000336,77.23000336,366269
2010-02-03,76.98999786,78.04000092,76.51999664,76.98000336,76.98000336,391294
2010-02-04,77.08999634,77.16999817,72.41999817,73.13999939,73.13999939,523892
2010-02-05,73.04000092,73.94000244,69.5,71.19000244,71.19000244,596142
2010-02-08,72.18000031,72.38999939,70.76999664,71.88999939,71.88999939,345638
2010-02-09,71.68000031,74.15000153,71.31999969,73.75,73.75,429845
2010-02-10,73.79000092,74.97000122,72.59999847,74.51999664,74.51999664,422057
2010-02-11,74.65000153,75.69000244,73.37999725,75.27999878,75.27999878,464441
2010-02-12,75.30000305,75.34999847,72.66000366,74.12999725,74.12999725,335805
2010-02-16,74.01999664,77.41999817,73.70999908,77.01000214,77.01000214,365032
2010-02-17,77.31999969,77.81999969,76.52999878,77.33000183,77.33000183,283816
2010-02-18,77.29000092,79.29000092,76.31999969,79.05999756,79.05999756,274169
2010-02-19,78.37000275,80.09999847,77.76000214,79.80999756,79.80999756,183234
2010-02-22,80.09999847,80.51000214,79.44999695,80.16000366,80.16000366,238956
2010-02-23,80.02999878,80.38999939,78.22000122,78.86000061,78.86000061,316878
2010-02-24,79.12999725,80.44999695,78.25,80,80,289321
2010-02-25,80.30999756,80.31999969,77.05000305,78.16999817,78.16999817,346025
2010-02-26,78.33000183,80.05000305,77.81999969,79.66000366,79.66000366,319038
2010-03-01,79.83999634,80.62000275,78.05999756,78.69999695,78.69999695,298718
2010-03-02,78.87999725,80.94999695,78.26000214,79.68000031,79.68000031,301698
2010-03-03,79.63999939,81.23000336,79.44000244,80.87000275,80.87000275,306910
2010-03-04,81.01000214,81.08999634,79.69999695,80.20999908,80.20999908,278889
2010-03-05,80.58000183,82.06999969,80.47000122,81.5,81.5,299634
2010-03-08,81.79000092,82.41000366,80.75,81.87000275,81.87000275,295351
2010-03-09,81.75,81.91000366,80.16000366,81.48999786,81.48999786,332133
2010-03-10,81.37999725,83.02999878,80.80999756,82.08999634,82.08999634,430148
2010-03-11,81.98000336,82.37999725,81.33000183,82.11000061,82.11000061,279161
2010-03-12,82.19999695,83.16000366,80.56999969,81.23999786,81.23999786,337201
2010-03-15,81.12999725,81.30999756,79.12999725,79.80000305,79.80000305,283135
2010-03-16,79.83999634,82.04000092,79.31999969,81.69999695,81.69999695,290180
2010-03-17,82.05000305,83.08999634,81.72000122,82.93000031,82.93000031,275205
2010-03-18,82.84999847,82.84999847,81.68000031,82.19999695,82.19999695,208343
2010-03-19,82.16999817,82.16999817,79.86000061,80.68000031,80.68000031,150682
2010-03-22,80.93000031,81.48999786,78.56999969,81.25,81.25,351220
2010-03-23,81.80999756,82.19999695,80.84999847,81.91000366,81.91000366,261873
2010-03-24,81.58000183,81.63999939,79.87999725,80.61000061,80.61000061,307763
2010-03-25,80.25,81.48000336,80.19999695,80.52999878,80.52999878,296271
2010-03-26,80.12999725,81.45999908,79.54000092,80,80,324607
2010-03-29,80.23999786,82.77999878,80.18000031,82.16999817,82.16999817,311042
2010-03-30,82.5,82.73999786,81.76999664,82.37000275,82.37000275,244435
2010-03-31,82.5,83.84999847,82.22000122,83.76000214,83.76000214,371961
2010-04-01,83.36000061,85.22000122,83.20999908,84.87000275,84.87000275,295387
2010-04-05,85.30999756,86.90000153,85.05999756,86.62000275,86.62000275,244106
2010-04-06,86.73999786,87.08999634,86.12999725,86.83999634,86.83999634,290480
2010-04-07,86.76000214,87,85.51999664,85.87999725,85.87999725,379528
2010-04-08,85.63999939,85.87999725,84.37999725,85.38999939,85.38999939,389596
2010-04-09,85.55999756,86.37000275,84.12000275,84.91999817,84.91999817,442943
2010-04-12,85.16999817,85.70999908,84.08000183,84.33999634,84.33999634,421904
2010-04-13,84.36000061,84.41999817,82.51000214,84.05000305,84.05000305,552298
2010-04-14,83.81999969,86.38999939,83.70999908,85.83999634,85.83999634,425166
2010-04-15,85.91000366,86.26999664,85.26999664,85.51000214,85.51000214,274095
2010-04-16,85.34999847,85.44000244,82.51999664,83.23999786,83.23999786,268760
2010-04-19,82.91999817,83,80.52999878,81.44999695,81.44999695,122831
2010-04-20,81.69000244,83.65000153,81.51000214,83.44999695,83.44999695,344024
2010-04-21,84.02999878,84.63999939,82.91999817,83.68000031,83.68000031,428236
2010-04-22,83.47000122,84.06999969,81.73000336,83.69999695,83.69999695,433947
2010-04-23,83.75,85.19000244,82.91999817,85.12000275,85.12000275,322550
2010-04-26,85.22000122,85.62999725,83.73000336,84.19999695,84.19999695,337123
2010-04-27,83.88999939,84.33000183,81.79000092,82.44000244,82.44000244,462842
2010-04-28,81.83999634,83.38999939,81.29000092,83.22000122,83.22000122,400695
2010-04-29,83.33000183,85.45999908,83.01000214,85.16999817,85.16999817,393689
2010-04-30,85.58000183,86.5,85.16000366,86.15000153,86.15000153,392139
2010-05-03,86.19999695,87.15000153,85.83000183,86.19000244,86.19000244,324726
2010-05-04,86.08999634,86.23999786,82.55000305,82.73999786,82.73999786,497427
2010-05-05,82.12999725,82.83000183,79.15000153,79.97000122,79.97000122,512285
2010-05-06,79.62999725,80.38999939,74.58000183,77.11000061,77.11000061,605011
2010-05-07,76.94999695,78.19000244,74.51000214,75.11000061,75.11000061,601534
2010-05-10,76.11000061,78.51000214,75.80000305,76.80000305,76.80000305,447158
2010-05-11,77.26000214,77.68000031,75.36000061,76.37000275,76.37000275,441537
2010-05-12,75.88999939,77,74.75,75.65000153,75.65000153,475847
2010-05-13,75.47000122,76.44999695,73.62000275,74.40000153,74.40000153,532331
2010-05-14,73.98999786,74.12999725,70.83000183,71.61000061,71.61000061,373981
2010-05-17,71.79000092,72.25,69.26999664,70.08000183,70.08000183,355833
2010-05-18,70.5,72.51999664,68.91000366,69.41000366,69.41000366,206381
2010-05-19,69.11000061,71.30000305,67.90000153,69.87000275,69.87000275,129166
2010-05-20,71.19999695,71.29000092,64.23999786,68.01000214,68.01000214,553741
2010-05-21,69.51999664,71.23000336,69,70.04000092,70.04000092,449428
2010-05-24,70.62000275,70.95999908,69.56999969,70.20999908,70.20999908,279820
2010-05-25,69.90000153,70.04000092,67.15000153,68.75,68.75,395399
2010-05-26,70.05999756,71.69999695,69.20999908,71.51000214,71.51000214,405519
2010-05-27,70.73999786,74.75,70.66999817,74.55000305,74.55000305,401812
2010-05-28,74.90000153,75.72000122,73.12999725,73.97000122,73.97000122,420674
2010-06-01,73.97000122,75.33000183,71.63999939,72.58000183,72.58000183,438588
2010-06-02,71.94000244,73.93000031,71.68000031,72.86000061,72.86000061,391034
2010-06-03,73.69999695,74.94999695,72.31999969,74.61000061,74.61000061,439431
2010-06-04,74.61000061,75.41999817,70.79000092,71.51000214,71.51000214,448494
2010-06-07,70.34999847,72.48999786,69.51000214,71.44000244,71.44000244,417308
2010-06-08,71.16000366,72.40000153,70.75,71.98999786,71.98999786,421966
2010-06-09,72.51000214,74.95999908,72.02999878,74.37999725,74.37999725,436981
2010-06-10,73.87000275,76.30000305,73.72000122,75.48000336,75.48000336,430042
2010-06-11,75.51999664,75.63999939,73.26000214,73.77999878,73.77999878,421739
2010-06-14,74.05999756,75.98999786,74.04000092,75.12000275,75.12000275,321671
2010-06-15,74.76999664,77.16000366,74.62000275,76.94000244,76.94000244,308294
2010-06-16,77.05999756,78.12999725,76.05999756,77.66999817,77.66999817,323357
2010-06-17,77.44999695,77.79000092,76.16999817,76.79000092,76.79000092,303284
2010-06-18,76.55000305,77.44999695,75.55999756,77.18000031,77.18000031,157434
2010-06-21,77.5,78.91999817,76.87999725,77.81999969,77.81999969,124289
2010-06-22,77.34999847,78.09999847,76.52999878,77.20999908,77.20999908,285495
2010-06-23,77.51999664,77.83000183,75.16999817,76.34999847,76.34999847,365038
2010-06-24,76,76.56999969,75.31999969,76.51000214,76.51000214,260401
2010-06-25,76.55999756,79.19000244,75.90000153,78.86000061,78.86000061,316456
2010-06-28,79,79.37999725,77.72000122,78.25,78.25,223305
2010-06-29,78.15000153,78.31999969,75.20999908,75.94000244,75.94000244,323267
2010-06-30,75.45999908,76.83000183,74.38999939,75.62999725,75.62999725,357752
2010-07-01,75.37000275,75.40000153,72.05000305,72.94999695,72.94999695,405081
2010-07-02,72.66999817,73.37999725,71.62000275,72.13999939,72.13999939,256171
2010-07-06,72.05999756,73.86000061,71.08999634,71.98000336,71.98000336,325727
2010-07-07,72.06999969,74.55999756,71.44000244,74.06999969,74.06999969,288660
2010-07-08,74.84999847,76,74.37999725,75.44000244,75.44000244,325813
2010-07-09,75.84999847,76.48000336,75,76.08999634,76.08999634,269887
2010-07-12,76.30000305,76.43000031,74.51999664,74.94999695,74.94999695,309169
2010-07-13,75.05999756,77.37000275,74.25,77.15000153,77.15000153,361792
2010-07-14,77.12999725,78.15000153,76.37999725,77.04000092,77.04000092,364471
2010-07-15,76.76000214,77.66000366,75.33000183,76.62000275,76.62000275,366023
