Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,17.44000053,17.44000053,16.87000084,17.44000053,17.44000053,28
2010-01-05,17.78100014,17.81999969,17.57500076,17.78100014,17.78100014,38
2010-01-06,18.16300011,18.19000053,17.84000015,18.16300011,18.16300011,19
2010-01-07,18.33300018,18.33300018,18.09000015,18.33300018,18.33300018,7
2010-01-08,18.45800018,18.45800018,18.12000084,18.45800018,18.45800018,3
2010-01-11,18.68300056,18.68300056,18.68300056,18.68300056,18.68300056,22
2010-01-12,18.70000076,18.70000076,18.24300003,18.24300003,18.24300003,35
2010-01-13,18.53800011,18.53800011,18.53800011,18.53800011,18.53800011,15
2010-01-14,18.64299965,18.64299965,18.64299965,18.64299965,18.64299965,29
2010-01-15,18.39500046,18.39500046,18.38999939,18.4109993,18.4109993,54
2010-01-19,18.7840004,18.7840004,18.47999954,18.7840004,18.7840004,136
2010-01-20,17.86599922,17.86599922,17.86599922,17.86599922,17.86599922,6
2010-01-21,17.49600029,17.49600029,17.49600029,17.49600029,17.49600029,1
2010-01-22,16.91799927,17.13999939,16.91799927,16.91799927,16.91799927,5
2010-01-25,17.13100052,17.13100052,17.13100052,17.13100052,17.13100052,2
2010-01-26,16.84600067,16.84600067,16.84600067,16.84600067,16.84600067,1
2010-01-27,16.4279995,16.4279995,16.4279995,16.4279995,16.4279995,55
2010-01-28,16.20199966,16.20199966,16.20199966,16.20199966,16.20199966,135
2010-01-29,16.18300056,16.34000015,16.10000038,16.18300056,16.18300056,23
2010-02-01,16.65299988,16.65299988,16.65299988,16.65299988,16.65299988,128
2010-02-02,16.73600006,16.73600006,16.73600006,16.73600006,16.73600006,18
2010-02-03,16.62000084,16.62000084,16.36000061,16.30999947,16.30999947,3
2010-02-04,16.03000069,16.03000069,15.26000023,15.34300041,15.34300041,4
2010-02-05,14.82299995,14.82299995,14.82299995,14.82299995,14.82299995,54
2010-02-08,15.07800007,15.15999985,15,15.07800007,15.07800007,224
2010-02-09,15.43099976,15.43099976,15.43099976,15.43099976,15.43099976,3
2010-02-10,15.30200005,15.30200005,15.30200005,15.30200005,15.30200005,300
2010-02-11,15.59200001,15.59200001,15.59200001,15.59200001,15.59200001,91
2010-02-12,15.44900036,15.44900036,15.44900036,15.44900036,15.44900036,91
2010-02-16,16.14999962,16.14999962,16.14999962,16.14999962,16.14999962,48
2010-02-17,16.09799957,16.09799957,16.09799957,16.09799957,16.09799957,14
2010-02-18,16.05999947,16.05999947,16.05999947,16.05999947,16.05999947,14
2010-02-19,16.41300011,16.41300011,16.41300011,16.41300011,16.41300011,5
2010-02-22,16.22200012,16.22200012,16.22200012,16.22200012,16.22200012,5
2010-02-23,15.88799953,15.88799953,15.88799953,15.88799953,15.88799953,5
2010-02-24,15.93999958,15.93999958,15.93999958,15.93999958,15.93999958,45350
2010-02-25,15.93000031,16.15500069,15.60999966,16.11000061,16.11000061,36532
2010-02-26,16.08499908,16.52000046,16.02499962,16.5,16.5,3883
2010-03-01,16.5,16.73999977,16.41500092,16.4489994,16.4489994,1010
2010-03-02,16.47500038,17.07500076,16.31999969,17.04400063,17.04400063,749
2010-03-03,16.94499969,17.35000038,16.89500046,17.30900002,17.30900002,852
2010-03-04,17.13999939,17.35000038,17.05999947,17.15600014,17.15600014,648
2010-03-05,17.36199951,17.47500038,17.12999916,17.36199951,17.36199951,339
2010-03-08,17.25200081,17.47999954,17.16500092,17.25200081,17.25200081,293
2010-03-09,17.31800079,17.32500076,16.90999985,17.31800079,17.31800079,374
2010-03-10,16.99399948,16.99399948,16.99399948,16.99399948,16.99399948,256
2010-03-11,17.13599968,17.13599968,16.87999916,17.13599968,17.13599968,474
2010-03-12,17.02400017,17.02400017,17.02400017,17.02400017,17.02400017,351
2010-03-15,17.08300018,17.12000084,17.00499916,17.08300018,17.08300018,285
2010-03-16,17.125,17.45000076,17.125,17.33300018,17.33300018,53
2010-03-17,17.50200081,17.50200081,17.39999962,17.50200081,17.50200081,55
2010-03-18,17.40699959,17.52000046,17.35499954,17.40699959,17.40699959,144
2010-03-19,17.0170002,17.36499977,16.98999977,17.0170002,17.0170002,209
2010-03-22,16.92000008,16.92000008,16.92000008,16.92000008,16.92000008,65
2010-03-23,17.01199913,17.01199913,17.01199913,17.01199913,17.01199913,29
2010-03-24,16.62599945,16.62599945,16.62599945,16.62599945,16.62599945,31
2010-03-25,16.72699928,16.72699928,16.72699928,16.72699928,16.72699928,111
2010-03-26,16.8939991,16.92000008,16.59000015,16.8939991,16.8939991,114
2010-03-29,17.37299919,17.37299919,17.37299919,17.37299919,17.37299919,137
2010-03-30,17.31599998,17.31599998,17.31599998,17.31599998,17.31599998,94
2010-03-31,17.51199913,17.51199913,17.51199913,17.51199913,17.51199913,24
2010-04-01,17.87599945,17.94499969,17.55999947,17.87599945,17.87599945,17
2010-04-05,18.10400009,18.10400009,18.10400009,18.10400009,18.10400009,11
2010-04-06,17.91699982,17.91699982,17.91699982,17.91699982,17.91699982,19
2010-04-07,18.18499947,18.21500015,18.17000008,18.18499947,18.18499947,52
2010-04-08,18.11599922,18.11599922,18.11599922,18.11599922,18.11599922,44
2010-04-09,18.34000015,18.34000015,18.34000015,18.34000015,18.34000015,49
2010-04-12,18.40299988,18.54999924,18.21500015,18.40299988,18.40299988,19
2010-04-13,18.23800087,18.23800087,18.23800087,18.23800087,18.23800087,13
2010-04-14,18.40399933,18.40399933,18.40399933,18.40399933,18.40399933,4
2010-04-15,18.42399979,18.42399979,18.42399979,18.42399979,18.42399979,2
2010-04-16,17.66900063,17.66900063,17.66900063,17.66900063,17.66900063,3
2010-04-19,17.72500038,17.72500038,17.72500038,17.72500038,17.72500038,3
2010-04-20,17.81500053,17.81500053,17.81500053,17.81500053,17.81500053,1
2010-04-21,18.07299995,18.07299995,17.88999939,18.07299995,18.07299995,1
2010-04-22,18.00600052,18.00600052,18.00600052,18.00600052,18.00600052,2
2010-04-23,18.18899918,18.18899918,18.18899918,18.18899918,18.18899918,1
2010-04-26,18.33399963,18.33399963,18.33399963,18.33399963,18.33399963,11
2010-04-27,18.11599922,18.11599922,18.11599922,18.11599922,18.11599922,3
2010-04-28,18.10700035,18.10700035,18.10700035,18.10700035,18.10700035,44456
2010-04-29,18.09000015,18.56500053,18.05500031,18.54899979,18.54899979,21023
2010-04-30,18.48500061,18.76499939,18.45499992,18.61100006,18.61100006,3374
2010-05-03,18.81299973,18.85499954,18.5,18.81299973,18.81299973,409
2010-05-04,18.80500031,18.81999969,17.79000092,17.81800079,17.81800079,2138
2010-05-05,17.51099968,17.83499908,17.09000015,17.51099968,17.51099968,470
2010-05-06,17.49300003,17.70999908,17.26000023,17.49300003,17.49300003,967
2010-05-07,18.42900085,18.61499977,17.47999954,18.42900085,18.42900085,418
2010-05-10,18.53000069,18.53000069,18.53000069,18.53000069,18.53000069,173
2010-05-11,19.27199936,19.39999962,18.40999985,19.27199936,19.27199936,167
2010-05-12,19.63999939,19.64999962,19.29500008,19.63999939,19.63999939,116
2010-05-13,19.47599983,19.47599983,19.47599983,19.47599983,19.47599983,85
2010-05-14,19.20199966,19.20199966,19.20199966,19.20199966,19.20199966,170
2010-05-17,18.83499908,19.30999947,18.79999924,18.83499908,18.83499908,564
2010-05-18,18.85499954,18.85499954,18.85499954,18.85499954,18.85499954,108
2010-05-19,18.0909996,18.0909996,18.0909996,18.0909996,18.0909996,9
2010-05-20,17.69400024,17.69400024,17.69400024,17.69400024,17.69400024,31
2010-05-21,17.73999977,17.77499962,17.5,17.63100052,17.63100052,33
2010-05-24,17.98200035,17.98200035,17.98200035,17.98200035,17.98200035,48
2010-05-25,17.93000031,17.93000031,17.56500053,17.76300049,17.76300049,51
2010-05-26,18.29199982,18.29199982,18.29199982,18.29199982,18.29199982,140
2010-05-27,18.45700073,18.54000092,18.17499924,18.45700073,18.45700073,195
2010-05-28,18.4109993,18.60000038,18.37999916,18.4109993,18.4109993,15
2010-06-01,18.54000092,18.62999916,18.45000076,18.54000092,18.54000092,18
2010-06-02,18.30400085,18.30400085,18.30400085,18.30400085,18.30400085,11
2010-06-03,17.92000008,17.92000008,17.92000008,17.92000008,17.92000008,19
2010-06-04,17.29000092,17.79999924,17.29000092,17.29000092,17.29000092,8
2010-06-07,18.15299988,18.15999985,17.30999947,18.15299988,18.15299988,49
2010-06-08,18.46800041,18.46800041,17.30999947,18.46800041,18.46800041,1
2010-06-09,18.18000031,18.29999924,18.16500092,18.18000031,18.18000031,2
2010-06-10,18.34199905,18.34199905,18.34199905,18.34199905,18.34199905,2
2010-06-11,18.22200012,18.28000069,18.20000076,18.22200012,18.22200012,2
2010-06-14,18.40200043,18.40200043,18.40200043,18.40200043,18.40200043,2
2010-06-15,18.56900024,18.57500076,18.20000076,18.56900024,18.56900024,1
2010-06-16,18.43199921,18.43199921,18.43199921,18.43199921,18.43199921,1
2010-06-17,18.7670002,18.7670002,18.54999924,18.7670002,18.7670002,2
2010-06-18,19.17499924,19.17499924,19.17499924,19.17499924,19.17499924,1
2010-06-21,18.80200005,18.80200005,18.80200005,18.80200005,18.80200005,1
2010-06-22,18.89599991,18.89599991,18.89599991,18.89599991,18.89599991,1
2010-06-23,18.45400047,18.45400047,18.45400047,18.45400047,18.45400047,1
2010-06-24,18.7310009,18.7310009,18.7310009,18.7310009,18.7310009,5
2010-06-25,19.10499954,19.10499954,19.10499954,19.10499954,19.10499954,5
2010-06-28,18.67300034,18.67300034,18.67300034,18.67300034,18.67300034,30687
2010-06-29,18.72999954,18.77499962,18.37000084,18.59399986,18.59399986,13683
2010-06-30,18.67099953,18.77000046,18.45000076,18.67099953,18.67099953,1885
2010-07-01,18.58499908,18.65999985,17.71999931,17.76000023,17.76000023,1177
2010-07-02,17.69799995,18.07999992,17.62000084,17.69799995,17.69799995,793
2010-07-06,17.85499954,18,17.60000038,17.83300018,17.83300018,225
2010-07-07,17.97900009,18.05500031,17.55500031,17.97900009,17.97900009,178
2010-07-08,17.85199928,18.16500092,17.73999977,17.85199928,17.85199928,155
2010-07-09,18.0529995,18.0529995,18.0529995,18.0529995,18.0529995,97
2010-07-12,17.89699936,17.89699936,17.89699936,17.89699936,17.89699936,36
2010-07-13,17.92000008,18.32999992,17.875,18.23699951,18.23699951,98
2010-07-14,18.27400017,18.35000038,18.10499954,18.27400017,18.27400017,120
2010-07-15,18.34600067,18.42000008,18.19499969,18.34600067,18.34600067,38
2010-07-16,17.77300072,17.77300072,17.77300072,17.77300072,17.77300072,269
2010-07-19,17.5340004,17.86499977,17.49500084,17.5340004,17.5340004,302
2010-07-20,17.68499947,17.68499947,17.68499947,17.68499947,17.68499947,115
2010-07-21,17.79800034,17.89500046,17.65500069,17.79800034,17.79800034,200
